,adcode,bodyType,id,model,province,regMonth,regYear,popularity,carCommentVolum,newsReplyVolum,label
35577,110000,,3964,d0f245b8781e3631,北京,3,2018,,,,
35578,510000,,3965,d0f245b8781e3631,四川,3,2018,,,,
35579,340000,,3966,d0f245b8781e3631,安徽,3,2018,,,,
35580,370000,,3967,d0f245b8781e3631,山东,3,2018,,,,
35581,140000,,3968,d0f245b8781e3631,山西,3,2018,,,,
35582,440000,,3969,d0f245b8781e3631,广东,3,2018,,,,
35583,450000,,3970,d0f245b8781e3631,广西,3,2018,,,,
35584,320000,,3971,d0f245b8781e3631,江苏,3,2018,,,,
35585,360000,,3972,d0f245b8781e3631,江西,3,2018,,,,
35586,130000,,3973,d0f245b8781e3631,河北,3,2018,,,,
35587,410000,,3974,d0f245b8781e3631,河南,3,2018,,,,
35588,330000,,3975,d0f245b8781e3631,浙江,3,2018,,,,
35589,420000,,3976,d0f245b8781e3631,湖北,3,2018,,,,
35590,430000,,3977,d0f245b8781e3631,湖南,3,2018,,,,
35591,350000,,3978,d0f245b8781e3631,福建,3,2018,,,,
35592,210000,,3979,d0f245b8781e3631,辽宁,3,2018,,,,
35593,500000,,3980,d0f245b8781e3631,重庆,3,2018,,,,
35594,610000,,3981,d0f245b8781e3631,陕西,3,2018,,,,
35595,230000,,3982,d0f245b8781e3631,黑龙江,3,2018,,,,
35596,310000,,3983,c6cd4e0e073f5ac2,上海,3,2018,,,,
35597,530000,,3984,c6cd4e0e073f5ac2,云南,3,2018,,,,
35598,150000,,3985,c6cd4e0e073f5ac2,内蒙古,3,2018,,,,
35599,110000,,3986,c6cd4e0e073f5ac2,北京,3,2018,,,,
35600,510000,,3987,c6cd4e0e073f5ac2,四川,3,2018,,,,
35601,340000,,3988,c6cd4e0e073f5ac2,安徽,3,2018,,,,
35602,370000,,3989,c6cd4e0e073f5ac2,山东,3,2018,,,,
35603,140000,,3990,c6cd4e0e073f5ac2,山西,3,2018,,,,
35604,440000,,3991,c6cd4e0e073f5ac2,广东,3,2018,,,,
35605,450000,,3992,c6cd4e0e073f5ac2,广西,3,2018,,,,
35606,320000,,3993,c6cd4e0e073f5ac2,江苏,3,2018,,,,
35607,360000,,3994,c6cd4e0e073f5ac2,江西,3,2018,,,,
35608,130000,,3995,c6cd4e0e073f5ac2,河北,3,2018,,,,
35609,410000,,3996,c6cd4e0e073f5ac2,河南,3,2018,,,,
35610,330000,,3997,c6cd4e0e073f5ac2,浙江,3,2018,,,,
35611,420000,,3998,c6cd4e0e073f5ac2,湖北,3,2018,,,,
35612,430000,,3999,c6cd4e0e073f5ac2,湖南,3,2018,,,,
35613,350000,,4000,c6cd4e0e073f5ac2,福建,3,2018,,,,
35614,210000,,4001,c6cd4e0e073f5ac2,辽宁,3,2018,,,,
35615,500000,,4002,c6cd4e0e073f5ac2,重庆,3,2018,,,,
35616,610000,,4003,c6cd4e0e073f5ac2,陕西,3,2018,,,,
35617,230000,,4004,c6cd4e0e073f5ac2,黑龙江,3,2018,,,,
35618,310000,,4005,a9a43d1a7ecbe75d,上海,3,2018,,,,
35619,530000,,4006,a9a43d1a7ecbe75d,云南,3,2018,,,,
35620,150000,,4007,a9a43d1a7ecbe75d,内蒙古,3,2018,,,,
35621,110000,,4008,a9a43d1a7ecbe75d,北京,3,2018,,,,
35622,510000,,4009,a9a43d1a7ecbe75d,四川,3,2018,,,,
35623,340000,,4010,a9a43d1a7ecbe75d,安徽,3,2018,,,,
35624,370000,,4011,a9a43d1a7ecbe75d,山东,3,2018,,,,
35625,140000,,4012,a9a43d1a7ecbe75d,山西,3,2018,,,,
35626,440000,,4013,a9a43d1a7ecbe75d,广东,3,2018,,,,
35627,450000,,4014,a9a43d1a7ecbe75d,广西,3,2018,,,,
35628,320000,,4015,a9a43d1a7ecbe75d,江苏,3,2018,,,,
35629,360000,,4016,a9a43d1a7ecbe75d,江西,3,2018,,,,
35630,130000,,4017,a9a43d1a7ecbe75d,河北,3,2018,,,,
35631,410000,,4018,a9a43d1a7ecbe75d,河南,3,2018,,,,
35632,330000,,4019,a9a43d1a7ecbe75d,浙江,3,2018,,,,
35633,420000,,4020,a9a43d1a7ecbe75d,湖北,3,2018,,,,
35634,430000,,4021,a9a43d1a7ecbe75d,湖南,3,2018,,,,
35635,350000,,4022,a9a43d1a7ecbe75d,福建,3,2018,,,,
35636,210000,,4023,a9a43d1a7ecbe75d,辽宁,3,2018,,,,
35637,500000,,4024,a9a43d1a7ecbe75d,重庆,3,2018,,,,
35638,610000,,4025,a9a43d1a7ecbe75d,陕西,3,2018,,,,
35639,230000,,4026,a9a43d1a7ecbe75d,黑龙江,3,2018,,,,
35640,310000,,4027,3c974920a76ac9c1,上海,4,2018,,,,
35641,530000,,4028,3c974920a76ac9c1,云南,4,2018,,,,
35642,150000,,4029,3c974920a76ac9c1,内蒙古,4,2018,,,,
35643,110000,,4030,3c974920a76ac9c1,北京,4,2018,,,,
35644,510000,,4031,3c974920a76ac9c1,四川,4,2018,,,,
35645,340000,,4032,3c974920a76ac9c1,安徽,4,2018,,,,
35646,370000,,4033,3c974920a76ac9c1,山东,4,2018,,,,
35647,140000,,4034,3c974920a76ac9c1,山西,4,2018,,,,
35648,440000,,4035,3c974920a76ac9c1,广东,4,2018,,,,
35649,450000,,4036,3c974920a76ac9c1,广西,4,2018,,,,
35650,320000,,4037,3c974920a76ac9c1,江苏,4,2018,,,,
35651,360000,,4038,3c974920a76ac9c1,江西,4,2018,,,,
35652,130000,,4039,3c974920a76ac9c1,河北,4,2018,,,,
35653,410000,,4040,3c974920a76ac9c1,河南,4,2018,,,,
35654,330000,,4041,3c974920a76ac9c1,浙江,4,2018,,,,
35655,420000,,4042,3c974920a76ac9c1,湖北,4,2018,,,,
35656,430000,,4043,3c974920a76ac9c1,湖南,4,2018,,,,
35657,350000,,4044,3c974920a76ac9c1,福建,4,2018,,,,
35658,210000,,4045,3c974920a76ac9c1,辽宁,4,2018,,,,
35659,500000,,4046,3c974920a76ac9c1,重庆,4,2018,,,,
35660,610000,,4047,3c974920a76ac9c1,陕西,4,2018,,,,
35661,230000,,4048,3c974920a76ac9c1,黑龙江,4,2018,,,,
35662,310000,,4049,3d7554f1f56dd664,上海,4,2018,,,,
35663,530000,,4050,3d7554f1f56dd664,云南,4,2018,,,,
35664,150000,,4051,3d7554f1f56dd664,内蒙古,4,2018,,,,
35665,110000,,4052,3d7554f1f56dd664,北京,4,2018,,,,
35666,510000,,4053,3d7554f1f56dd664,四川,4,2018,,,,
35667,340000,,4054,3d7554f1f56dd664,安徽,4,2018,,,,
35668,370000,,4055,3d7554f1f56dd664,山东,4,2018,,,,
35669,140000,,4056,3d7554f1f56dd664,山西,4,2018,,,,
35670,440000,,4057,3d7554f1f56dd664,广东,4,2018,,,,
35671,450000,,4058,3d7554f1f56dd664,广西,4,2018,,,,
35672,320000,,4059,3d7554f1f56dd664,江苏,4,2018,,,,
35673,360000,,4060,3d7554f1f56dd664,江西,4,2018,,,,
35674,130000,,4061,3d7554f1f56dd664,河北,4,2018,,,,
35675,410000,,4062,3d7554f1f56dd664,河南,4,2018,,,,
35676,330000,,4063,3d7554f1f56dd664,浙江,4,2018,,,,
35677,420000,,4064,3d7554f1f56dd664,湖北,4,2018,,,,
35678,430000,,4065,3d7554f1f56dd664,湖南,4,2018,,,,
35679,350000,,4066,3d7554f1f56dd664,福建,4,2018,,,,
35680,210000,,4067,3d7554f1f56dd664,辽宁,4,2018,,,,
35681,500000,,4068,3d7554f1f56dd664,重庆,4,2018,,,,
35682,610000,,4069,3d7554f1f56dd664,陕西,4,2018,,,,
35683,230000,,4070,3d7554f1f56dd664,黑龙江,4,2018,,,,
35684,310000,,4071,2d0d2c3403909fdb,上海,4,2018,,,,
35685,530000,,4072,2d0d2c3403909fdb,云南,4,2018,,,,
35686,150000,,4073,2d0d2c3403909fdb,内蒙古,4,2018,,,,
35687,110000,,4074,2d0d2c3403909fdb,北京,4,2018,,,,
35688,510000,,4075,2d0d2c3403909fdb,四川,4,2018,,,,
35689,340000,,4076,2d0d2c3403909fdb,安徽,4,2018,,,,
35690,370000,,4077,2d0d2c3403909fdb,山东,4,2018,,,,
35691,140000,,4078,2d0d2c3403909fdb,山西,4,2018,,,,
35692,440000,,4079,2d0d2c3403909fdb,广东,4,2018,,,,
35693,450000,,4080,2d0d2c3403909fdb,广西,4,2018,,,,
35694,320000,,4081,2d0d2c3403909fdb,江苏,4,2018,,,,
35695,360000,,4082,2d0d2c3403909fdb,江西,4,2018,,,,
35696,130000,,4083,2d0d2c3403909fdb,河北,4,2018,,,,
35697,410000,,4084,2d0d2c3403909fdb,河南,4,2018,,,,
35698,330000,,4085,2d0d2c3403909fdb,浙江,4,2018,,,,
35699,420000,,4086,2d0d2c3403909fdb,湖北,4,2018,,,,
35700,430000,,4087,2d0d2c3403909fdb,湖南,4,2018,,,,
35701,350000,,4088,2d0d2c3403909fdb,福建,4,2018,,,,
35702,210000,,4089,2d0d2c3403909fdb,辽宁,4,2018,,,,
35703,500000,,4090,2d0d2c3403909fdb,重庆,4,2018,,,,
35704,610000,,4091,2d0d2c3403909fdb,陕西,4,2018,,,,
35705,230000,,4092,2d0d2c3403909fdb,黑龙江,4,2018,,,,
35706,310000,,4093,a28bb927b6fcb33c,上海,4,2018,,,,
35707,530000,,4094,a28bb927b6fcb33c,云南,4,2018,,,,
35708,150000,,4095,a28bb927b6fcb33c,内蒙古,4,2018,,,,
35709,110000,,4096,a28bb927b6fcb33c,北京,4,2018,,,,
35710,510000,,4097,a28bb927b6fcb33c,四川,4,2018,,,,
35711,340000,,4098,a28bb927b6fcb33c,安徽,4,2018,,,,
35712,370000,,4099,a28bb927b6fcb33c,山东,4,2018,,,,
35713,140000,,4100,a28bb927b6fcb33c,山西,4,2018,,,,
35714,440000,,4101,a28bb927b6fcb33c,广东,4,2018,,,,
35715,450000,,4102,a28bb927b6fcb33c,广西,4,2018,,,,
35716,320000,,4103,a28bb927b6fcb33c,江苏,4,2018,,,,
35717,360000,,4104,a28bb927b6fcb33c,江西,4,2018,,,,
35718,130000,,4105,a28bb927b6fcb33c,河北,4,2018,,,,
35719,410000,,4106,a28bb927b6fcb33c,河南,4,2018,,,,
35720,330000,,4107,a28bb927b6fcb33c,浙江,4,2018,,,,
35721,420000,,4108,a28bb927b6fcb33c,湖北,4,2018,,,,
35722,430000,,4109,a28bb927b6fcb33c,湖南,4,2018,,,,
35723,350000,,4110,a28bb927b6fcb33c,福建,4,2018,,,,
35724,210000,,4111,a28bb927b6fcb33c,辽宁,4,2018,,,,
35725,500000,,4112,a28bb927b6fcb33c,重庆,4,2018,,,,
35726,610000,,4113,a28bb927b6fcb33c,陕西,4,2018,,,,
35727,230000,,4114,a28bb927b6fcb33c,黑龙江,4,2018,,,,
35728,310000,,4115,17bc272c93f19d56,上海,4,2018,,,,
35729,530000,,4116,17bc272c93f19d56,云南,4,2018,,,,
35730,150000,,4117,17bc272c93f19d56,内蒙古,4,2018,,,,
35731,110000,,4118,17bc272c93f19d56,北京,4,2018,,,,
35732,510000,,4119,17bc272c93f19d56,四川,4,2018,,,,
35733,340000,,4120,17bc272c93f19d56,安徽,4,2018,,,,
35734,370000,,4121,17bc272c93f19d56,山东,4,2018,,,,
35735,140000,,4122,17bc272c93f19d56,山西,4,2018,,,,
35736,440000,,4123,17bc272c93f19d56,广东,4,2018,,,,
35737,450000,,4124,17bc272c93f19d56,广西,4,2018,,,,
35738,320000,,4125,17bc272c93f19d56,江苏,4,2018,,,,
35739,360000,,4126,17bc272c93f19d56,江西,4,2018,,,,
35740,130000,,4127,17bc272c93f19d56,河北,4,2018,,,,
35741,410000,,4128,17bc272c93f19d56,河南,4,2018,,,,
35742,330000,,4129,17bc272c93f19d56,浙江,4,2018,,,,
35743,420000,,4130,17bc272c93f19d56,湖北,4,2018,,,,
35744,430000,,4131,17bc272c93f19d56,湖南,4,2018,,,,
35745,350000,,4132,17bc272c93f19d56,福建,4,2018,,,,
35746,210000,,4133,17bc272c93f19d56,辽宁,4,2018,,,,
35747,500000,,4134,17bc272c93f19d56,重庆,4,2018,,,,
35748,610000,,4135,17bc272c93f19d56,陕西,4,2018,,,,
35749,230000,,4136,17bc272c93f19d56,黑龙江,4,2018,,,,
35750,310000,,4137,2a2ab41f8f6ff1cb,上海,4,2018,,,,
35751,530000,,4138,2a2ab41f8f6ff1cb,云南,4,2018,,,,
35752,150000,,4139,2a2ab41f8f6ff1cb,内蒙古,4,2018,,,,
35753,110000,,4140,2a2ab41f8f6ff1cb,北京,4,2018,,,,
35754,510000,,4141,2a2ab41f8f6ff1cb,四川,4,2018,,,,
35755,340000,,4142,2a2ab41f8f6ff1cb,安徽,4,2018,,,,
35756,370000,,4143,2a2ab41f8f6ff1cb,山东,4,2018,,,,
35757,140000,,4144,2a2ab41f8f6ff1cb,山西,4,2018,,,,
35758,440000,,4145,2a2ab41f8f6ff1cb,广东,4,2018,,,,
35759,450000,,4146,2a2ab41f8f6ff1cb,广西,4,2018,,,,
35760,320000,,4147,2a2ab41f8f6ff1cb,江苏,4,2018,,,,
35761,360000,,4148,2a2ab41f8f6ff1cb,江西,4,2018,,,,
35762,130000,,4149,2a2ab41f8f6ff1cb,河北,4,2018,,,,
35763,410000,,4150,2a2ab41f8f6ff1cb,河南,4,2018,,,,
35764,330000,,4151,2a2ab41f8f6ff1cb,浙江,4,2018,,,,
35765,420000,,4152,2a2ab41f8f6ff1cb,湖北,4,2018,,,,
35766,430000,,4153,2a2ab41f8f6ff1cb,湖南,4,2018,,,,
35767,350000,,4154,2a2ab41f8f6ff1cb,福建,4,2018,,,,
35768,210000,,4155,2a2ab41f8f6ff1cb,辽宁,4,2018,,,,
35769,500000,,4156,2a2ab41f8f6ff1cb,重庆,4,2018,,,,
35770,610000,,4157,2a2ab41f8f6ff1cb,陕西,4,2018,,,,
35771,230000,,4158,2a2ab41f8f6ff1cb,黑龙江,4,2018,,,,
35772,310000,,4159,c06a2a387c0ee510,上海,4,2018,,,,
35773,530000,,4160,c06a2a387c0ee510,云南,4,2018,,,,
35774,150000,,4161,c06a2a387c0ee510,内蒙古,4,2018,,,,
35775,110000,,4162,c06a2a387c0ee510,北京,4,2018,,,,
35776,510000,,4163,c06a2a387c0ee510,四川,4,2018,,,,
35777,340000,,4164,c06a2a387c0ee510,安徽,4,2018,,,,
35778,370000,,4165,c06a2a387c0ee510,山东,4,2018,,,,
35779,140000,,4166,c06a2a387c0ee510,山西,4,2018,,,,
35780,440000,,4167,c06a2a387c0ee510,广东,4,2018,,,,
35781,450000,,4168,c06a2a387c0ee510,广西,4,2018,,,,
35782,320000,,4169,c06a2a387c0ee510,江苏,4,2018,,,,
35783,360000,,4170,c06a2a387c0ee510,江西,4,2018,,,,
35784,130000,,4171,c06a2a387c0ee510,河北,4,2018,,,,
35785,410000,,4172,c06a2a387c0ee510,河南,4,2018,,,,
35786,330000,,4173,c06a2a387c0ee510,浙江,4,2018,,,,
35787,420000,,4174,c06a2a387c0ee510,湖北,4,2018,,,,
35788,430000,,4175,c06a2a387c0ee510,湖南,4,2018,,,,
35789,350000,,4176,c06a2a387c0ee510,福建,4,2018,,,,
35790,210000,,4177,c06a2a387c0ee510,辽宁,4,2018,,,,
35791,500000,,4178,c06a2a387c0ee510,重庆,4,2018,,,,
35792,610000,,4179,c06a2a387c0ee510,陕西,4,2018,,,,
35793,230000,,4180,c06a2a387c0ee510,黑龙江,4,2018,,,,
35794,310000,,4181,7023efdab9cedc03,上海,4,2018,,,,
35795,530000,,4182,7023efdab9cedc03,云南,4,2018,,,,
35796,150000,,4183,7023efdab9cedc03,内蒙古,4,2018,,,,
35797,110000,,4184,7023efdab9cedc03,北京,4,2018,,,,
35798,510000,,4185,7023efdab9cedc03,四川,4,2018,,,,
35799,340000,,4186,7023efdab9cedc03,安徽,4,2018,,,,
35800,370000,,4187,7023efdab9cedc03,山东,4,2018,,,,
35801,140000,,4188,7023efdab9cedc03,山西,4,2018,,,,
35802,440000,,4189,7023efdab9cedc03,广东,4,2018,,,,
35803,450000,,4190,7023efdab9cedc03,广西,4,2018,,,,
35804,320000,,4191,7023efdab9cedc03,江苏,4,2018,,,,
35805,360000,,4192,7023efdab9cedc03,江西,4,2018,,,,
35806,130000,,4193,7023efdab9cedc03,河北,4,2018,,,,
35807,410000,,4194,7023efdab9cedc03,河南,4,2018,,,,
35808,330000,,4195,7023efdab9cedc03,浙江,4,2018,,,,
35809,420000,,4196,7023efdab9cedc03,湖北,4,2018,,,,
35810,430000,,4197,7023efdab9cedc03,湖南,4,2018,,,,
35811,350000,,4198,7023efdab9cedc03,福建,4,2018,,,,
35812,210000,,4199,7023efdab9cedc03,辽宁,4,2018,,,,
35813,500000,,4200,7023efdab9cedc03,重庆,4,2018,,,,
35814,610000,,4201,7023efdab9cedc03,陕西,4,2018,,,,
35815,230000,,4202,7023efdab9cedc03,黑龙江,4,2018,,,,
35816,310000,,4203,af6f4f548684e14d,上海,4,2018,,,,
35817,530000,,4204,af6f4f548684e14d,云南,4,2018,,,,
35818,150000,,4205,af6f4f548684e14d,内蒙古,4,2018,,,,
35819,110000,,4206,af6f4f548684e14d,北京,4,2018,,,,
35820,510000,,4207,af6f4f548684e14d,四川,4,2018,,,,
35821,340000,,4208,af6f4f548684e14d,安徽,4,2018,,,,
35822,370000,,4209,af6f4f548684e14d,山东,4,2018,,,,
35823,140000,,4210,af6f4f548684e14d,山西,4,2018,,,,
35824,440000,,4211,af6f4f548684e14d,广东,4,2018,,,,
35825,450000,,4212,af6f4f548684e14d,广西,4,2018,,,,
35826,320000,,4213,af6f4f548684e14d,江苏,4,2018,,,,
35827,360000,,4214,af6f4f548684e14d,江西,4,2018,,,,
35828,130000,,4215,af6f4f548684e14d,河北,4,2018,,,,
35829,410000,,4216,af6f4f548684e14d,河南,4,2018,,,,
35830,330000,,4217,af6f4f548684e14d,浙江,4,2018,,,,
35831,420000,,4218,af6f4f548684e14d,湖北,4,2018,,,,
35832,430000,,4219,af6f4f548684e14d,湖南,4,2018,,,,
35833,350000,,4220,af6f4f548684e14d,福建,4,2018,,,,
35834,210000,,4221,af6f4f548684e14d,辽宁,4,2018,,,,
35835,500000,,4222,af6f4f548684e14d,重庆,4,2018,,,,
35836,610000,,4223,af6f4f548684e14d,陕西,4,2018,,,,
35837,230000,,4224,af6f4f548684e14d,黑龙江,4,2018,,,,
35838,310000,,4225,7cf283430b3b5e38,上海,4,2018,,,,
35839,530000,,4226,7cf283430b3b5e38,云南,4,2018,,,,
35840,150000,,4227,7cf283430b3b5e38,内蒙古,4,2018,,,,
35841,110000,,4228,7cf283430b3b5e38,北京,4,2018,,,,
35842,510000,,4229,7cf283430b3b5e38,四川,4,2018,,,,
35843,340000,,4230,7cf283430b3b5e38,安徽,4,2018,,,,
35844,370000,,4231,7cf283430b3b5e38,山东,4,2018,,,,
35845,140000,,4232,7cf283430b3b5e38,山西,4,2018,,,,
35846,440000,,4233,7cf283430b3b5e38,广东,4,2018,,,,
35847,450000,,4234,7cf283430b3b5e38,广西,4,2018,,,,
35848,320000,,4235,7cf283430b3b5e38,江苏,4,2018,,,,
35849,360000,,4236,7cf283430b3b5e38,江西,4,2018,,,,
35850,130000,,4237,7cf283430b3b5e38,河北,4,2018,,,,
35851,410000,,4238,7cf283430b3b5e38,河南,4,2018,,,,
35852,330000,,4239,7cf283430b3b5e38,浙江,4,2018,,,,
35853,420000,,4240,7cf283430b3b5e38,湖北,4,2018,,,,
35854,430000,,4241,7cf283430b3b5e38,湖南,4,2018,,,,
35855,350000,,4242,7cf283430b3b5e38,福建,4,2018,,,,
35856,210000,,4243,7cf283430b3b5e38,辽宁,4,2018,,,,
35857,500000,,4244,7cf283430b3b5e38,重庆,4,2018,,,,
35858,610000,,4245,7cf283430b3b5e38,陕西,4,2018,,,,
35859,230000,,4246,7cf283430b3b5e38,黑龙江,4,2018,,,,
35860,310000,,4247,d4efbebb087fd03f,上海,4,2018,,,,
35861,530000,,4248,d4efbebb087fd03f,云南,4,2018,,,,
35862,150000,,4249,d4efbebb087fd03f,内蒙古,4,2018,,,,
35863,110000,,4250,d4efbebb087fd03f,北京,4,2018,,,,
35864,510000,,4251,d4efbebb087fd03f,四川,4,2018,,,,
35865,340000,,4252,d4efbebb087fd03f,安徽,4,2018,,,,
35866,370000,,4253,d4efbebb087fd03f,山东,4,2018,,,,
35867,140000,,4254,d4efbebb087fd03f,山西,4,2018,,,,
35868,440000,,4255,d4efbebb087fd03f,广东,4,2018,,,,
35869,450000,,4256,d4efbebb087fd03f,广西,4,2018,,,,
35870,320000,,4257,d4efbebb087fd03f,江苏,4,2018,,,,
35871,360000,,4258,d4efbebb087fd03f,江西,4,2018,,,,
35872,130000,,4259,d4efbebb087fd03f,河北,4,2018,,,,
35873,410000,,4260,d4efbebb087fd03f,河南,4,2018,,,,
35874,330000,,4261,d4efbebb087fd03f,浙江,4,2018,,,,
35875,420000,,4262,d4efbebb087fd03f,湖北,4,2018,,,,
35876,430000,,4263,d4efbebb087fd03f,湖南,4,2018,,,,
35877,350000,,4264,d4efbebb087fd03f,福建,4,2018,,,,
35878,210000,,4265,d4efbebb087fd03f,辽宁,4,2018,,,,
35879,500000,,4266,d4efbebb087fd03f,重庆,4,2018,,,,
35880,610000,,4267,d4efbebb087fd03f,陕西,4,2018,,,,
35881,230000,,4268,d4efbebb087fd03f,黑龙江,4,2018,,,,
35882,310000,,4269,7245e0ee27b195cd,上海,4,2018,,,,
35883,530000,,4270,7245e0ee27b195cd,云南,4,2018,,,,
35884,150000,,4271,7245e0ee27b195cd,内蒙古,4,2018,,,,
35885,110000,,4272,7245e0ee27b195cd,北京,4,2018,,,,
35886,510000,,4273,7245e0ee27b195cd,四川,4,2018,,,,
35887,340000,,4274,7245e0ee27b195cd,安徽,4,2018,,,,
35888,370000,,4275,7245e0ee27b195cd,山东,4,2018,,,,
35889,140000,,4276,7245e0ee27b195cd,山西,4,2018,,,,
35890,440000,,4277,7245e0ee27b195cd,广东,4,2018,,,,
35891,450000,,4278,7245e0ee27b195cd,广西,4,2018,,,,
35892,320000,,4279,7245e0ee27b195cd,江苏,4,2018,,,,
35893,360000,,4280,7245e0ee27b195cd,江西,4,2018,,,,
35894,130000,,4281,7245e0ee27b195cd,河北,4,2018,,,,
35895,410000,,4282,7245e0ee27b195cd,河南,4,2018,,,,
35896,330000,,4283,7245e0ee27b195cd,浙江,4,2018,,,,
35897,420000,,4284,7245e0ee27b195cd,湖北,4,2018,,,,
35898,430000,,4285,7245e0ee27b195cd,湖南,4,2018,,,,
35899,350000,,4286,7245e0ee27b195cd,福建,4,2018,,,,
35900,210000,,4287,7245e0ee27b195cd,辽宁,4,2018,,,,
35901,500000,,4288,7245e0ee27b195cd,重庆,4,2018,,,,
35902,610000,,4289,7245e0ee27b195cd,陕西,4,2018,,,,
35903,230000,,4290,7245e0ee27b195cd,黑龙江,4,2018,,,,
35904,310000,,4291,8c915fe4632fb9fa,上海,4,2018,,,,
35905,530000,,4292,8c915fe4632fb9fa,云南,4,2018,,,,
35906,150000,,4293,8c915fe4632fb9fa,内蒙古,4,2018,,,,
35907,110000,,4294,8c915fe4632fb9fa,北京,4,2018,,,,
35908,510000,,4295,8c915fe4632fb9fa,四川,4,2018,,,,
35909,340000,,4296,8c915fe4632fb9fa,安徽,4,2018,,,,
35910,370000,,4297,8c915fe4632fb9fa,山东,4,2018,,,,
35911,140000,,4298,8c915fe4632fb9fa,山西,4,2018,,,,
35912,440000,,4299,8c915fe4632fb9fa,广东,4,2018,,,,
35913,450000,,4300,8c915fe4632fb9fa,广西,4,2018,,,,
35914,320000,,4301,8c915fe4632fb9fa,江苏,4,2018,,,,
35915,360000,,4302,8c915fe4632fb9fa,江西,4,2018,,,,
35916,130000,,4303,8c915fe4632fb9fa,河北,4,2018,,,,
35917,410000,,4304,8c915fe4632fb9fa,河南,4,2018,,,,
35918,330000,,4305,8c915fe4632fb9fa,浙江,4,2018,,,,
35919,420000,,4306,8c915fe4632fb9fa,湖北,4,2018,,,,
35920,430000,,4307,8c915fe4632fb9fa,湖南,4,2018,,,,
35921,350000,,4308,8c915fe4632fb9fa,福建,4,2018,,,,
35922,210000,,4309,8c915fe4632fb9fa,辽宁,4,2018,,,,
35923,500000,,4310,8c915fe4632fb9fa,重庆,4,2018,,,,
35924,610000,,4311,8c915fe4632fb9fa,陕西,4,2018,,,,
35925,230000,,4312,8c915fe4632fb9fa,黑龙江,4,2018,,,,
35926,310000,,4313,6155b214590c66e6,上海,4,2018,,,,
35927,530000,,4314,6155b214590c66e6,云南,4,2018,,,,
35928,150000,,4315,6155b214590c66e6,内蒙古,4,2018,,,,
35929,110000,,4316,6155b214590c66e6,北京,4,2018,,,,
35930,510000,,4317,6155b214590c66e6,四川,4,2018,,,,
35931,340000,,4318,6155b214590c66e6,安徽,4,2018,,,,
35932,370000,,4319,6155b214590c66e6,山东,4,2018,,,,
35933,140000,,4320,6155b214590c66e6,山西,4,2018,,,,
35934,440000,,4321,6155b214590c66e6,广东,4,2018,,,,
35935,450000,,4322,6155b214590c66e6,广西,4,2018,,,,
35936,320000,,4323,6155b214590c66e6,江苏,4,2018,,,,
35937,360000,,4324,6155b214590c66e6,江西,4,2018,,,,
35938,130000,,4325,6155b214590c66e6,河北,4,2018,,,,
35939,410000,,4326,6155b214590c66e6,河南,4,2018,,,,
35940,330000,,4327,6155b214590c66e6,浙江,4,2018,,,,
35941,420000,,4328,6155b214590c66e6,湖北,4,2018,,,,
35942,430000,,4329,6155b214590c66e6,湖南,4,2018,,,,
35943,350000,,4330,6155b214590c66e6,福建,4,2018,,,,
35944,210000,,4331,6155b214590c66e6,辽宁,4,2018,,,,
35945,500000,,4332,6155b214590c66e6,重庆,4,2018,,,,
35946,610000,,4333,6155b214590c66e6,陕西,4,2018,,,,
35947,230000,,4334,6155b214590c66e6,黑龙江,4,2018,,,,
35948,310000,,4335,28e29f2c03dcd84c,上海,4,2018,,,,
35949,530000,,4336,28e29f2c03dcd84c,云南,4,2018,,,,
35950,150000,,4337,28e29f2c03dcd84c,内蒙古,4,2018,,,,
35951,110000,,4338,28e29f2c03dcd84c,北京,4,2018,,,,
35952,510000,,4339,28e29f2c03dcd84c,四川,4,2018,,,,
35953,340000,,4340,28e29f2c03dcd84c,安徽,4,2018,,,,
35954,370000,,4341,28e29f2c03dcd84c,山东,4,2018,,,,
35955,140000,,4342,28e29f2c03dcd84c,山西,4,2018,,,,
35956,440000,,4343,28e29f2c03dcd84c,广东,4,2018,,,,
35957,450000,,4344,28e29f2c03dcd84c,广西,4,2018,,,,
35958,320000,,4345,28e29f2c03dcd84c,江苏,4,2018,,,,
35959,360000,,4346,28e29f2c03dcd84c,江西,4,2018,,,,
35960,130000,,4347,28e29f2c03dcd84c,河北,4,2018,,,,
35961,410000,,4348,28e29f2c03dcd84c,河南,4,2018,,,,
35962,330000,,4349,28e29f2c03dcd84c,浙江,4,2018,,,,
35963,420000,,4350,28e29f2c03dcd84c,湖北,4,2018,,,,
35964,430000,,4351,28e29f2c03dcd84c,湖南,4,2018,,,,
35965,350000,,4352,28e29f2c03dcd84c,福建,4,2018,,,,
35966,210000,,4353,28e29f2c03dcd84c,辽宁,4,2018,,,,
35967,500000,,4354,28e29f2c03dcd84c,重庆,4,2018,,,,
35968,610000,,4355,28e29f2c03dcd84c,陕西,4,2018,,,,
35969,230000,,4356,28e29f2c03dcd84c,黑龙江,4,2018,,,,
35970,310000,,4357,37aa9169b575ef79,上海,4,2018,,,,
35971,530000,,4358,37aa9169b575ef79,云南,4,2018,,,,
35972,150000,,4359,37aa9169b575ef79,内蒙古,4,2018,,,,
35973,110000,,4360,37aa9169b575ef79,北京,4,2018,,,,
