,index,adcode,bodyType,id,model,regMonth,regYear,popularity,carCommentVolum,newsReplyVolum,label,province_rank,date_block_num,class_id
27504,972,130000,Sedan,0,3d7554f1f56dd664,9,2017,3329.0,1113.0,2587.0,1231.0,2,21,722
27505,8112,110000,SUV,0,6155b214590c66e6,9,2017,4556.0,1014.0,2317.0,293.0,2,21,194
27506,32780,510000,SUV,0,4f79773e600518a6,9,2017,629.0,39.0,5.0,107.0,2,21,294
27507,26956,430000,SUV,0,f5d69960089c3614,9,2017,2043.0,107.0,569.0,209.0,3,21,1004
27508,33088,420000,SUV,0,4f79773e600518a6,9,2017,535.0,39.0,5.0,134.0,3,21,954
27509,20488,340000,Sedan,0,04e66e578f653ab9,9,2017,522.0,160.0,2214.0,190.0,3,21,334
27510,22364,370000,Sedan,0,a432c483b5beb856,9,2017,756.0,136.0,141.0,255.0,1,21,397
27511,12984,530000,Hatchback,0,7a7885e2d7c00bcf,9,2017,636.0,1205.0,2564.0,300.0,4,21,82
27512,20992,530000,Sedan,0,dff803b4024d261d,9,2017,223.0,692.0,664.0,64.0,4,21,95
27513,5984,420000,Sedan,0,7cf283430b3b5e38,9,2017,2963.0,1643.0,2807.0,1719.0,3,21,910
27514,33060,330000,SUV,0,4f79773e600518a6,9,2017,735.0,39.0,5.0,54.0,1,21,894
27515,5480,500000,SUV,0,af6f4f548684e14d,9,2017,1473.0,491.0,4308.0,390.0,4,21,1149
27516,22224,530000,Sedan,0,a432c483b5beb856,9,2017,238.0,136.0,141.0,117.0,4,21,97
27517,35412,320000,Sedan,0,d0f245b8781e3631,9,2017,1719.0,226.0,1315.0,382.0,1,21,658
27518,17632,410000,SUV,0,bb9fbec9a2833839,9,2017,7865.0,99.0,28.0,348.0,1,21,809
27519,16092,150000,Hatchback,0,b4be3a4917289c82,9,2017,1427.0,363.0,4095.0,25.0,5,21,147
27520,5396,430000,SUV,0,af6f4f548684e14d,9,2017,2682.0,491.0,4308.0,1329.0,3,21,969
27521,16960,360000,Sedan,0,ef76a85c4b39f693,9,2017,3167.0,1.0,1255.0,344.0,4,21,688
27522,15056,450000,SUV,0,5d7fb682edd0f937,9,2017,666.0,140.0,2.0,92.0,4,21,565
27523,32808,340000,SUV,0,4f79773e600518a6,9,2017,712.0,39.0,5.0,137.0,3,21,354
27524,10660,370000,Sedan,0,ea489c253676aafc,9,2017,3552.0,157.0,1919.0,3132.0,1,21,378
27525,33032,410000,SUV,0,4f79773e600518a6,9,2017,1274.0,39.0,5.0,292.0,1,21,834
27526,19200,110000,MPV,0,79de4e4b24c35b04,9,2017,3044.0,224.0,960.0,91.0,2,21,212
27527,7552,340000,SUV,0,8c915fe4632fb9fa,9,2017,1431.0,249.0,37.0,952.0,3,21,313
27528,4472,340000,Sedan,0,7023efdab9cedc03,9,2017,2436.0,542.0,4276.0,385.0,3,21,308
27529,16400,410000,Hatchback,0,b4be3a4917289c82,9,2017,8801.0,363.0,4095.0,128.0,1,21,807
27530,19228,510000,MPV,0,79de4e4b24c35b04,9,2017,3109.0,224.0,960.0,479.0,2,21,272
27531,27068,610000,SUV,0,f5d69960089c3614,9,2017,1902.0,107.0,569.0,202.0,4,21,1244
27532,20908,610000,Sedan,0,04e66e578f653ab9,9,2017,510.0,160.0,2214.0,182.0,4,21,1234
27533,4892,610000,Sedan,0,7023efdab9cedc03,9,2017,1077.0,542.0,4276.0,134.0,4,21,1208
27534,35580,430000,Sedan,0,d0f245b8781e3631,9,2017,754.0,226.0,1315.0,244.0,3,21,1018
27535,22392,140000,Sedan,0,a432c483b5beb856,9,2017,160.0,136.0,141.0,105.0,4,21,457
27536,22168,230000,SUV,0,61e73e32ad101892,9,2017,300.0,551.0,1498.0,410.0,5,21,1296
27537,26928,420000,SUV,0,f5d69960089c3614,9,2017,1771.0,107.0,569.0,162.0,3,21,944
27538,27096,230000,SUV,0,f5d69960089c3614,9,2017,1055.0,107.0,569.0,75.0,5,21,1304
27539,32724,150000,SUV,0,4f79773e600518a6,9,2017,735.0,39.0,5.0,142.0,5,21,174
27540,21020,150000,Sedan,0,dff803b4024d261d,9,2017,132.0,692.0,664.0,127.0,5,21,155
27541,33144,350000,SUV,0,4f79773e600518a6,9,2017,289.0,39.0,5.0,14.0,4,21,1074
27542,17604,130000,SUV,0,bb9fbec9a2833839,9,2017,4563.0,99.0,28.0,362.0,2,21,749
27543,16764,510000,Sedan,0,ef76a85c4b39f693,9,2017,6525.0,1.0,1255.0,1038.0,2,21,268
27544,5340,330000,SUV,0,af6f4f548684e14d,9,2017,3419.0,491.0,4308.0,1136.0,1,21,849
27545,20,310000,SUV,0,3c974920a76ac9c1,9,2017,571.0,252.0,1283.0,308.0,3,21,1
27546,3436,130000,SUV,0,2a2ab41f8f6ff1cb,9,2017,4755.0,482.0,2960.0,2361.0,2,21,726
27547,9372,510000,Sedan,0,37aa9169b575ef79,9,2017,2807.0,544.0,1014.0,3201.0,2,21,256
27548,35356,440000,Sedan,0,d0f245b8781e3631,9,2017,2098.0,226.0,1315.0,297.0,1,21,538
27549,14804,310000,SUV,0,5d7fb682edd0f937,9,2017,1585.0,140.0,2.0,290.0,3,21,25
27550,8728,110000,Sedan,0,28e29f2c03dcd84c,9,2017,807.0,401.0,2894.0,842.0,2,21,195
27551,11556,430000,Sedan,0,cd5841d44fd7625e,9,2017,956.0,599.0,4251.0,409.0,3,21,979
27552,7580,370000,SUV,0,8c915fe4632fb9fa,9,2017,3408.0,249.0,37.0,1725.0,1,21,373
27553,6012,430000,Sedan,0,7cf283430b3b5e38,9,2017,2924.0,1643.0,2807.0,2090.0,3,21,970
27554,2904,420000,MPV,0,17bc272c93f19d56,9,2017,2728.0,45.0,369.0,1018.0,3,21,905
27555,32752,110000,SUV,0,4f79773e600518a6,9,2017,510.0,39.0,5.0,32.0,2,21,234
27556,35608,350000,Sedan,0,d0f245b8781e3631,9,2017,493.0,226.0,1315.0,94.0,4,21,1078
27557,36028,320000,Sedan,0,c6cd4e0e073f5ac2,9,2017,1323.0,491.0,2058.0,1015.0,1,21,659
27558,33116,430000,SUV,0,4f79773e600518a6,9,2017,842.0,39.0,5.0,415.0,3,21,1014
27559,25360,110000,SUV,0,fde95ea242abd896,9,2017,1097.0,107.0,1245.0,167.0,2,21,222
27560,22196,310000,Sedan,0,a432c483b5beb856,9,2017,176.0,136.0,141.0,89.0,3,21,37
27561,17016,410000,Sedan,0,ef76a85c4b39f693,9,2017,10354.0,1.0,1255.0,560.0,1,21,808
27562,14832,530000,SUV,0,5d7fb682edd0f937,9,2017,1206.0,140.0,2.0,187.0,4,21,85
27563,10464,230000,Sedan,0,63065128401bb3ff,9,2017,909.0,466.0,3773.0,458.0,5,21,1277
27564,13544,230000,Hatchback,0,7a7885e2d7c00bcf,9,2017,513.0,1205.0,2564.0,357.0,5,21,1282
27565,104,110000,SUV,0,3c974920a76ac9c1,9,2017,1051.0,252.0,1283.0,293.0,2,21,181
27566,25976,110000,Sedan,0,97f15de12cfabbd5,9,2017,2020.0,644.0,480.0,493.0,2,21,223
27567,11332,440000,Sedan,0,cd5841d44fd7625e,9,2017,2404.0,599.0,4251.0,878.0,1,21,499
27568,25416,340000,SUV,0,fde95ea242abd896,9,2017,1570.0,107.0,1245.0,368.0,3,21,342
27569,4444,510000,Sedan,0,7023efdab9cedc03,9,2017,1856.0,542.0,4276.0,371.0,2,21,248
27570,25920,530000,Sedan,0,97f15de12cfabbd5,9,2017,1146.0,644.0,480.0,116.0,4,21,103
27571,16988,130000,Sedan,0,ef76a85c4b39f693,9,2017,8001.0,1.0,1255.0,630.0,2,21,748
27572,25388,510000,SUV,0,fde95ea242abd896,9,2017,1693.0,107.0,1245.0,773.0,2,21,282
27573,27040,500000,SUV,0,f5d69960089c3614,9,2017,2233.0,107.0,569.0,157.0,4,21,1184
27574,8896,450000,Sedan,0,28e29f2c03dcd84c,9,2017,422.0,401.0,2894.0,191.0,4,21,555
27575,26004,510000,Sedan,0,97f15de12cfabbd5,9,2017,1491.0,644.0,480.0,472.0,2,21,283
27576,10772,320000,Sedan,0,ea489c253676aafc,9,2017,1936.0,157.0,1919.0,1053.0,1,21,618
27577,19648,500000,MPV,0,79de4e4b24c35b04,9,2017,1904.0,224.0,960.0,169.0,4,21,1172
27578,19508,330000,MPV,0,79de4e4b24c35b04,9,2017,5990.0,224.0,960.0,894.0,1,21,872
27579,27012,210000,SUV,0,f5d69960089c3614,9,2017,1634.0,107.0,569.0,173.0,4,21,1124
27580,17660,330000,SUV,0,bb9fbec9a2833839,9,2017,7731.0,99.0,28.0,1388.0,1,21,869
27581,20964,310000,Sedan,0,dff803b4024d261d,9,2017,287.0,692.0,664.0,295.0,3,21,35
27582,48,530000,SUV,0,3c974920a76ac9c1,9,2017,786.0,252.0,1283.0,306.0,4,21,61
27583,20460,510000,Sedan,0,04e66e578f653ab9,9,2017,668.0,160.0,2214.0,401.0,2,21,274
27584,32948,320000,SUV,0,4f79773e600518a6,9,2017,931.0,39.0,5.0,87.0,1,21,654
27585,5060,510000,SUV,0,af6f4f548684e14d,9,2017,2989.0,491.0,4308.0,1218.0,2,21,249
27586,35524,330000,Sedan,0,d0f245b8781e3631,9,2017,1412.0,226.0,1315.0,258.0,1,21,898
27587,4948,310000,SUV,0,af6f4f548684e14d,9,2017,2793.0,491.0,4308.0,982.0,3,21,9
27588,916,320000,Sedan,0,3d7554f1f56dd664,9,2017,5269.0,1113.0,2587.0,2465.0,1,21,602
27589,20824,350000,Sedan,0,04e66e578f653ab9,9,2017,261.0,160.0,2214.0,81.0,4,21,1054
27590,35496,410000,Sedan,0,d0f245b8781e3631,9,2017,1914.0,226.0,1315.0,415.0,1,21,838
27591,32920,450000,SUV,0,4f79773e600518a6,9,2017,216.0,39.0,5.0,12.0,4,21,594
27592,7832,420000,SUV,0,8c915fe4632fb9fa,9,2017,1270.0,249.0,37.0,825.0,3,21,913
27593,7356,610000,Sedan,0,7245e0ee27b195cd,9,2017,2597.0,385.0,3547.0,857.0,4,21,1212
27594,13040,110000,Hatchback,0,7a7885e2d7c00bcf,9,2017,994.0,1205.0,2564.0,655.0,2,21,202
27595,22308,510000,Sedan,0,a432c483b5beb856,9,2017,427.0,136.0,141.0,297.0,2,21,277
27596,8028,310000,SUV,0,6155b214590c66e6,9,2017,2933.0,1014.0,2317.0,371.0,3,21,14
27597,2876,330000,MPV,0,17bc272c93f19d56,9,2017,5386.0,45.0,369.0,1319.0,1,21,845
27598,20936,230000,Sedan,0,04e66e578f653ab9,9,2017,256.0,160.0,2214.0,45.0,5,21,1294
27599,32864,140000,SUV,0,4f79773e600518a6,9,2017,550.0,39.0,5.0,92.0,4,21,474
27600,9428,370000,Sedan,0,37aa9169b575ef79,9,2017,4651.0,544.0,1014.0,3668.0,1,21,376
27601,13572,310000,SUV,0,346393c2c6305fb1,9,2017,180.0,109.0,199.0,38.0,3,21,23
27602,17688,420000,SUV,0,bb9fbec9a2833839,9,2017,3270.0,99.0,28.0,438.0,3,21,929
27603,25892,310000,Sedan,0,97f15de12cfabbd5,9,2017,1106.0,644.0,480.0,374.0,3,21,43
27604,35440,360000,Sedan,0,d0f245b8781e3631,9,2017,400.0,226.0,1315.0,104.0,4,21,718
27605,888,450000,Sedan,0,3d7554f1f56dd664,9,2017,2478.0,1113.0,2587.0,1237.0,4,21,542
27606,26984,350000,SUV,0,f5d69960089c3614,9,2017,1289.0,107.0,569.0,112.0,4,21,1064
27607,3212,510000,SUV,0,2a2ab41f8f6ff1cb,9,2017,2910.0,482.0,2960.0,1101.0,2,21,246
27608,33004,130000,SUV,0,4f79773e600518a6,9,2017,859.0,39.0,5.0,184.0,2,21,774
27609,6292,510000,Sedan,0,d4efbebb087fd03f,9,2017,2634.0,408.0,1610.0,1065.0,2,21,251
27610,36924,610000,SUV,0,a9a43d1a7ecbe75d,9,2017,1682.0,349.0,8771.0,207.0,4,21,1260
27611,6488,360000,Sedan,0,d4efbebb087fd03f,9,2017,1733.0,408.0,1610.0,721.0,4,21,671
27612,22252,150000,Sedan,0,a432c483b5beb856,9,2017,98.0,136.0,141.0,134.0,5,21,157
27613,6824,530000,Sedan,0,7245e0ee27b195cd,9,2017,1422.0,385.0,3547.0,384.0,4,21,72
27614,15028,440000,SUV,0,5d7fb682edd0f937,9,2017,3623.0,140.0,2.0,505.0,1,21,505
27615,6936,340000,Sedan,0,7245e0ee27b195cd,9,2017,1875.0,385.0,3547.0,446.0,3,21,312
27616,13600,530000,SUV,0,346393c2c6305fb1,9,2017,237.0,109.0,199.0,41.0,4,21,83
27617,35692,610000,Sedan,0,d0f245b8781e3631,9,2017,1277.0,226.0,1315.0,325.0,4,21,1258
27618,76,150000,SUV,0,3c974920a76ac9c1,9,2017,722.0,252.0,1283.0,176.0,5,21,121
27619,32836,370000,SUV,0,4f79773e600518a6,9,2017,1705.0,39.0,5.0,372.0,1,21,414
27620,32976,360000,SUV,0,4f79773e600518a6,9,2017,317.0,39.0,5.0,106.0,4,21,714
27621,8000,230000,SUV,0,8c915fe4632fb9fa,9,2017,1082.0,249.0,37.0,585.0,5,21,1273
27622,35468,130000,Sedan,0,d0f245b8781e3631,9,2017,1742.0,226.0,1315.0,477.0,2,21,778
27623,35552,420000,Sedan,0,d0f245b8781e3631,9,2017,458.0,226.0,1315.0,57.0,3,21,958
27624,4920,230000,Sedan,0,7023efdab9cedc03,9,2017,752.0,542.0,4276.0,33.0,5,21,1268
27625,26032,340000,Sedan,0,97f15de12cfabbd5,9,2017,1708.0,644.0,480.0,316.0,3,21,343
27626,33312,530000,SUV,0,fc32b1a017b34efe,9,2017,1522.0,187.0,38.0,361.0,4,21,115
27627,15812,330000,SUV,0,a207df29ec9583f0,9,2017,5480.0,258.0,108.0,930.0,1,21,866
27628,9400,340000,Sedan,0,37aa9169b575ef79,9,2017,1064.0,544.0,1014.0,478.0,3,21,316
27629,944,360000,Sedan,0,3d7554f1f56dd664,9,2017,1552.0,1113.0,2587.0,634.0,4,21,662
27630,22336,340000,Sedan,0,a432c483b5beb856,9,2017,271.0,136.0,141.0,141.0,3,21,337
27631,19480,410000,MPV,0,79de4e4b24c35b04,9,2017,12778.0,224.0,960.0,3080.0,1,21,812
27632,22280,110000,Sedan,0,a432c483b5beb856,9,2017,277.0,136.0,141.0,42.0,2,21,217
27633,8952,360000,Sedan,0,28e29f2c03dcd84c,9,2017,457.0,401.0,2894.0,379.0,4,21,675
27634,13628,150000,SUV,0,346393c2c6305fb1,9,2017,190.0,109.0,199.0,79.0,5,21,143
27635,35776,530000,Sedan,0,c6cd4e0e073f5ac2,9,2017,342.0,491.0,2058.0,75.0,4,21,119
27636,8924,320000,Sedan,0,28e29f2c03dcd84c,9,2017,1843.0,401.0,2894.0,1620.0,1,21,615
27637,22112,500000,SUV,0,61e73e32ad101892,9,2017,399.0,551.0,1498.0,473.0,4,21,1176
27638,804,370000,Sedan,0,3d7554f1f56dd664,9,2017,4706.0,1113.0,2587.0,1693.0,1,21,362
27639,27124,310000,SUV,0,5b1c11c3efed5312,9,2017,362.0,57.0,440.0,93.0,3,21,45
27640,15168,410000,SUV,0,5d7fb682edd0f937,9,2017,3479.0,140.0,2.0,215.0,1,21,805
27641,25332,150000,SUV,0,fde95ea242abd896,9,2017,785.0,107.0,1245.0,208.0,5,21,162
27642,132,510000,SUV,0,3c974920a76ac9c1,9,2017,1096.0,252.0,1283.0,449.0,2,21,241
27643,22420,440000,Sedan,0,a432c483b5beb856,9,2017,2589.0,136.0,141.0,692.0,1,21,517
27644,6516,130000,Sedan,0,d4efbebb087fd03f,9,2017,3375.0,408.0,1610.0,1031.0,2,21,731
27645,33256,230000,SUV,0,4f79773e600518a6,9,2017,627.0,39.0,5.0,76.0,5,21,1314
27646,8980,130000,Sedan,0,28e29f2c03dcd84c,9,2017,1090.0,401.0,2894.0,1515.0,2,21,735
27647,25444,370000,SUV,0,fde95ea242abd896,9,2017,3529.0,107.0,1245.0,877.0,1,21,402
27648,21048,110000,Sedan,0,dff803b4024d261d,9,2017,644.0,692.0,664.0,639.0,2,21,215
27649,15784,410000,SUV,0,a207df29ec9583f0,9,2017,3182.0,258.0,108.0,329.0,1,21,806
27650,3408,360000,SUV,0,2a2ab41f8f6ff1cb,9,2017,1411.0,482.0,2960.0,905.0,4,21,666
27651,32668,310000,SUV,0,4f79773e600518a6,9,2017,307.0,39.0,5.0,33.0,3,21,54
27652,16064,530000,Hatchback,0,b4be3a4917289c82,9,2017,2994.0,363.0,4095.0,58.0,4,21,87
27653,8756,510000,Sedan,0,28e29f2c03dcd84c,9,2017,1016.0,401.0,2894.0,835.0,2,21,255
27654,26900,330000,SUV,0,f5d69960089c3614,9,2017,2724.0,107.0,569.0,142.0,1,21,884
27655,13516,610000,Hatchback,0,7a7885e2d7c00bcf,9,2017,732.0,1205.0,2564.0,460.0,4,21,1222
27656,11584,350000,Sedan,0,cd5841d44fd7625e,9,2017,807.0,599.0,4251.0,604.0,4,21,1039
27657,7524,510000,SUV,0,8c915fe4632fb9fa,9,2017,2052.0,249.0,37.0,1302.0,2,21,253
27658,16904,450000,Sedan,0,ef76a85c4b39f693,9,2017,2060.0,1.0,1255.0,158.0,4,21,568
27659,33228,610000,SUV,0,4f79773e600518a6,9,2017,926.0,39.0,5.0,237.0,4,21,1254
27660,6236,150000,Sedan,0,d4efbebb087fd03f,9,2017,939.0,408.0,1610.0,244.0,5,21,131
27661,16456,420000,Hatchback,0,b4be3a4917289c82,9,2017,3638.0,363.0,4095.0,111.0,3,21,927
27662,36784,420000,SUV,0,a9a43d1a7ecbe75d,9,2017,1383.0,349.0,8771.0,164.0,3,21,960
27663,35300,370000,Sedan,0,d0f245b8781e3631,9,2017,2213.0,226.0,1315.0,347.0,1,21,418
27664,9456,140000,Sedan,0,37aa9169b575ef79,9,2017,1564.0,544.0,1014.0,1434.0,4,21,436
27665,33200,500000,SUV,0,4f79773e600518a6,9,2017,388.0,39.0,5.0,87.0,4,21,1194
27666,13012,150000,Hatchback,0,7a7885e2d7c00bcf,9,2017,494.0,1205.0,2564.0,334.0,5,21,142
27667,17576,360000,SUV,0,bb9fbec9a2833839,9,2017,2025.0,99.0,28.0,227.0,4,21,689
27668,32612,610000,Sedan,0,212083a9246d2fd3,9,2017,2283.0,166.0,293.0,525.0,4,21,1253
27669,12172,430000,SUV,0,b25c4e2e3856af22,9,2017,2777.0,839.0,736.0,673.0,3,21,980
27670,16120,110000,Hatchback,0,b4be3a4917289c82,9,2017,4540.0,363.0,4095.0,163.0,2,21,207
27671,26116,440000,Sedan,0,97f15de12cfabbd5,9,2017,8018.0,644.0,480.0,2790.0,1,21,523
27672,19256,340000,MPV,0,79de4e4b24c35b04,9,2017,3271.0,224.0,960.0,1032.0,3,21,332
27673,25948,150000,Sedan,0,97f15de12cfabbd5,9,2017,978.0,644.0,480.0,180.0,5,21,163
27674,16792,340000,Sedan,0,ef76a85c4b39f693,9,2017,5444.0,1.0,1255.0,565.0,3,21,328
27675,9344,110000,Sedan,0,37aa9169b575ef79,9,2017,2032.0,544.0,1014.0,341.0,2,21,196
27676,35244,510000,Sedan,0,d0f245b8781e3631,9,2017,1777.0,226.0,1315.0,583.0,2,21,298
27677,20516,370000,Sedan,0,04e66e578f653ab9,9,2017,1536.0,160.0,2214.0,411.0,1,21,394
27678,16932,320000,Sedan,0,ef76a85c4b39f693,9,2017,12720.0,1.0,1255.0,1727.0,1,21,628
27679,22448,450000,Sedan,0,a432c483b5beb856,9,2017,463.0,136.0,141.0,142.0,4,21,577
27680,26872,410000,SUV,0,f5d69960089c3614,9,2017,4140.0,107.0,569.0,164.0,1,21,824
27681,6600,420000,Sedan,0,d4efbebb087fd03f,9,2017,2092.0,408.0,1610.0,1167.0,3,21,911
27682,12144,420000,SUV,0,b25c4e2e3856af22,9,2017,2626.0,839.0,736.0,533.0,3,21,920
27683,20852,210000,Sedan,0,04e66e578f653ab9,9,2017,270.0,160.0,2214.0,57.0,4,21,1114
27684,2848,410000,MPV,0,17bc272c93f19d56,9,2017,8491.0,45.0,369.0,2664.0,1,21,785
27685,11360,450000,Sedan,0,cd5841d44fd7625e,9,2017,570.0,599.0,4251.0,190.0,4,21,559
27686,19452,130000,MPV,0,79de4e4b24c35b04,9,2017,6153.0,224.0,960.0,1276.0,2,21,752
27687,20432,110000,Sedan,0,04e66e578f653ab9,9,2017,634.0,160.0,2214.0,201.0,2,21,214
27688,4864,500000,Sedan,0,7023efdab9cedc03,9,2017,732.0,542.0,4276.0,91.0,4,21,1148
27689,32640,230000,Sedan,0,212083a9246d2fd3,9,2017,1106.0,166.0,293.0,80.0,5,21,1313
27690,25472,140000,SUV,0,fde95ea242abd896,9,2017,1267.0,107.0,1245.0,373.0,4,21,462
27691,33284,310000,SUV,0,fc32b1a017b34efe,9,2017,682.0,187.0,38.0,108.0,3,21,55
27692,36392,530000,SUV,0,a9a43d1a7ecbe75d,9,2017,807.0,349.0,8771.0,95.0,4,21,120
27693,15140,130000,SUV,0,5d7fb682edd0f937,9,2017,2273.0,140.0,2.0,247.0,2,21,745
27694,35664,500000,Sedan,0,d0f245b8781e3631,9,2017,1489.0,226.0,1315.0,438.0,4,21,1198
27695,35272,340000,Sedan,0,d0f245b8781e3631,9,2017,670.0,226.0,1315.0,129.0,3,21,358
27696,22140,610000,SUV,0,61e73e32ad101892,9,2017,467.0,551.0,1498.0,617.0,4,21,1236
27697,3240,340000,SUV,0,2a2ab41f8f6ff1cb,9,2017,2155.0,482.0,2960.0,1168.0,3,21,306
27698,32892,440000,SUV,0,4f79773e600518a6,9,2017,902.0,39.0,5.0,44.0,1,21,534
27699,33172,210000,SUV,0,4f79773e600518a6,9,2017,726.0,39.0,5.0,62.0,4,21,1134
27700,20880,500000,Sedan,0,04e66e578f653ab9,9,2017,208.0,160.0,2214.0,97.0,4,21,1174
27701,4416,110000,Sedan,0,7023efdab9cedc03,9,2017,1620.0,542.0,4276.0,68.0,2,21,188
27702,15840,420000,SUV,0,a207df29ec9583f0,9,2017,2266.0,258.0,108.0,379.0,3,21,926
27703,832,140000,Sedan,0,3d7554f1f56dd664,9,2017,1539.0,1113.0,2587.0,543.0,4,21,422
27704,32696,530000,SUV,0,4f79773e600518a6,9,2017,414.0,39.0,5.0,70.0,4,21,114
27705,12900,610000,Sedan,0,4a103c30d593fbbe,9,2017,2212.0,2232.0,974.0,911.0,4,21,1221
27706,35328,140000,Sedan,0,d0f245b8781e3631,9,2017,650.0,226.0,1315.0,152.0,4,21,478
27707,6208,530000,Sedan,0,d4efbebb087fd03f,9,2017,1603.0,408.0,1610.0,327.0,4,21,71
27708,36168,420000,Sedan,0,c6cd4e0e073f5ac2,9,2017,457.0,491.0,2058.0,371.0,3,21,959
27709,12284,610000,SUV,0,b25c4e2e3856af22,9,2017,2167.0,839.0,736.0,205.0,4,21,1220
27710,13068,510000,Hatchback,0,7a7885e2d7c00bcf,9,2017,1175.0,1205.0,2564.0,1044.0,2,21,262
27711,11304,140000,Sedan,0,cd5841d44fd7625e,9,2017,622.0,599.0,4251.0,455.0,4,21,439
27712,10492,310000,Sedan,0,ea489c253676aafc,9,2017,980.0,157.0,1919.0,352.0,3,21,18
27713,4500,370000,Sedan,0,7023efdab9cedc03,9,2017,4418.0,542.0,4276.0,287.0,1,21,368
27714,17716,430000,SUV,0,bb9fbec9a2833839,9,2017,3168.0,99.0,28.0,310.0,3,21,989
27715,20796,430000,Sedan,0,04e66e578f653ab9,9,2017,390.0,160.0,2214.0,167.0,3,21,994
27716,35636,210000,Sedan,0,d0f245b8781e3631,9,2017,387.0,226.0,1315.0,18.0,4,21,1138
27717,1000,410000,Sedan,0,3d7554f1f56dd664,9,2017,4243.0,1113.0,2587.0,1133.0,1,21,782
27718,26088,140000,Sedan,0,97f15de12cfabbd5,9,2017,1395.0,644.0,480.0,458.0,4,21,463
27719,25864,230000,SUV,0,fde95ea242abd896,9,2017,1201.0,107.0,1245.0,264.0,5,21,1302
27720,24521,350000,SUV,0,cc21c7e91a3b5a0c,10,2017,1589.0,344.0,90.0,382.0,4,22,1060
27721,4753,420000,Sedan,0,7023efdab9cedc03,10,2017,1596.0,553.0,3051.0,251.0,3,22,908
27722,29897,360000,SUV,0,c6833cb891626c17,10,2017,596.0,240.0,1895.0,631.0,4,22,709
27723,24493,430000,SUV,0,cc21c7e91a3b5a0c,10,2017,1293.0,344.0,90.0,266.0,3,22,1000
27724,11725,310000,SUV,0,b25c4e2e3856af22,10,2017,2857.0,909.0,4008.0,404.0,3,22,20
27725,12957,310000,Hatchback,0,7a7885e2d7c00bcf,10,2017,957.0,670.0,3841.0,810.0,3,22,22
27726,30149,610000,SUV,0,c6833cb891626c17,10,2017,782.0,240.0,1895.0,450.0,4,22,1249
27727,7469,150000,SUV,0,8c915fe4632fb9fa,10,2017,640.0,169.0,1257.0,477.0,5,22,133
27728,1841,230000,SUV,0,2d0d2c3403909fdb,10,2017,642.0,867.0,706.0,191.0,5,22,1263
27729,2317,430000,Sedan,0,a28bb927b6fcb33c,10,2017,1046.0,663.0,83.0,679.0,3,22,964
27730,30037,430000,SUV,0,c6833cb891626c17,10,2017,791.0,240.0,1895.0,434.0,3,22,1009
27731,34741,440000,MPV,0,f270f6a489c6a9d7,10,2017,1265.0,48.0,62.0,326.0,1,22,537
27732,8897,450000,Sedan,0,28e29f2c03dcd84c,10,2017,375.0,322.0,657.0,116.0,4,22,555
27733,3969,450000,MPV,0,c06a2a387c0ee510,10,2017,457.0,50.0,3702.0,97.0,4,22,547
27734,11053,610000,Sedan,0,ea489c253676aafc,10,2017,1128.0,124.0,1785.0,930.0,4,22,1218
27735,36197,430000,Sedan,0,c6cd4e0e073f5ac2,10,2017,384.0,410.0,899.0,434.0,3,22,1019
27736,28693,130000,Sedan,0,06880909932890ca,10,2017,1270.0,260.0,25.0,523.0,2,22,767
27737,15477,150000,SUV,0,a207df29ec9583f0,10,2017,785.0,256.0,717.0,107.0,5,22,146
27738,11473,410000,Sedan,0,cd5841d44fd7625e,10,2017,2757.0,632.0,1528.0,1582.0,1,22,799
27739,14161,230000,SUV,0,346393c2c6305fb1,10,2017,237.0,127.0,293.0,70.0,5,22,1283
27740,9905,530000,Sedan,0,63065128401bb3ff,10,2017,2472.0,337.0,1928.0,1252.0,4,22,77
27741,34657,340000,MPV,0,f270f6a489c6a9d7,10,2017,457.0,48.0,62.0,119.0,3,22,357
27742,21413,430000,Sedan,0,dff803b4024d261d,10,2017,653.0,410.0,93.0,391.0,3,22,995
27743,15365,610000,SUV,0,5d7fb682edd0f937,10,2017,955.0,104.0,5.0,149.0,4,22,1225
27744,35665,500000,Sedan,0,d0f245b8781e3631,10,2017,1386.0,233.0,3356.0,436.0,4,22,1198
27745,20041,360000,Sedan,0,12f8b7e14947c34d,10,2017,723.0,495.0,7600.0,328.0,4,22,693
27746,28861,210000,Sedan,0,06880909932890ca,10,2017,726.0,260.0,25.0,162.0,4,22,1127
27747,49,530000,SUV,0,3c974920a76ac9c1,10,2017,1134.0,214.0,292.0,298.0,4,22,61
27748,16933,320000,Sedan,0,ef76a85c4b39f693,10,2017,12690.0,3.0,917.0,1253.0,1,22,628
27749,28889,500000,Sedan,0,06880909932890ca,10,2017,536.0,260.0,25.0,358.0,4,22,1187
27750,2261,330000,Sedan,0,a28bb927b6fcb33c,10,2017,2319.0,663.0,83.0,1466.0,1,22,844
27751,20881,500000,Sedan,0,04e66e578f653ab9,10,2017,241.0,190.0,1291.0,76.0,4,22,1174
27752,34769,450000,MPV,0,f270f6a489c6a9d7,10,2017,317.0,48.0,62.0,26.0,4,22,597
27753,301,320000,SUV,0,3c974920a76ac9c1,10,2017,2555.0,214.0,292.0,664.0,1,22,601
